model,horizon,test_year,y_true,y_pred,train_time_s,peak_memory_mb
Persistence,2,2015,8.974580086118658,7.383846462514578,1.1682510375976562e-05,2.4e-05
Persistence,2,2016,7.888437070186669,8.57865036450464,1.1682510375976562e-05,2.4e-05
Persistence,2,2017,8.280339577079515,8.974580086118658,1.52587890625e-05,2.4e-05
Persistence,2,2018,7.755935639187829,7.888437070186669,1.1920928955078125e-05,2.4e-05
Persistence,2,2019,8.935340611677379,8.280339577079515,1.1682510375976562e-05,2.4e-05
Persistence,2,2020,6.962318260153343,7.755935639187829,1.0728836059570312e-05,2.4e-05
Persistence,2,2021,7.812622033977193,8.935340611677379,1.2159347534179688e-05,2.4e-05
Persistence,2,2022,8.570540370269171,6.962318260153343,1.1682510375976562e-05,2.4e-05
Persistence,2,2023,8.1,7.812622033977193,1.1920928955078125e-05,2.4e-05
Persistence,2,2024,7.281128211789584,8.570540370269171,1.2636184692382812e-05,2.4e-05
Persistence,3,2003,7.78,8.01,1.0967254638671875e-05,2.4e-05
Persistence,3,2004,7.77,7.08,1.0728836059570312e-05,2.4e-05
Persistence,3,2005,7.96,8.0,1.0728836059570312e-05,2.4e-05
Persistence,3,2006,8.03864910059748,7.78,1.1920928955078125e-05,2.4e-05
Persistence,3,2007,7.234262738177594,7.77,1.1205673217773438e-05,2.4e-05
Persistence,3,2008,8.281402712725113,7.96,9.5367431640625e-06,2.4e-05
Persistence,3,2009,7.927665247495372,8.03864910059748,1.4781951904296875e-05,2.4e-05
Persistence,3,2010,7.7,7.234262738177594,1.1920928955078125e-05,2.4e-05
Persistence,3,2011,7.7,8.281402712725113,1.1444091796875e-05,2.4e-05
Persistence,3,2012,6.662665686341732,7.927665247495372,1.0728836059570312e-05,2.4e-05
Persistence,3,2013,7.383846462514578,7.7,1.2874603271484375e-05,2.4e-05
Persistence,3,2014,8.57865036450464,7.7,1.1444091796875e-05,2.4e-05
Persistence,3,2015,8.974580086118658,6.662665686341732,1.1682510375976562e-05,2.4e-05
Persistence,3,2016,7.888437070186669,7.383846462514578,1.4543533325195312e-05,2.4e-05
Persistence,3,2017,8.280339577079515,8.57865036450464,1.1682510375976562e-05,2.4e-05
Persistence,3,2018,7.755935639187829,8.974580086118658,1.0728836059570312e-05,2.4e-05
Persistence,3,2019,8.935340611677379,7.888437070186669,1.1444091796875e-05,2.4e-05
Persistence,3,2020,6.962318260153343,8.280339577079515,1.0967254638671875e-05,2.4e-05
Persistence,3,2021,7.812622033977193,7.755935639187829,1.1444091796875e-05,2.4e-05
Persistence,3,2022,8.570540370269171,8.935340611677379,1.0967254638671875e-05,2.4e-05
Persistence,3,2023,8.1,6.962318260153343,1.4066696166992188e-05,2.4e-05
Persistence,3,2024,7.281128211789584,7.812622033977193,1.811981201171875e-05,2.4e-05
Persistence,4,2004,7.77,8.01,1.2159347534179688e-05,2.4e-05
Persistence,4,2005,7.96,7.08,1.1682510375976562e-05,2.4e-05
Persistence,4,2006,8.03864910059748,8.0,1.239776611328125e-05,2.4e-05
Persistence,4,2007,7.234262738177594,7.78,1.0967254638671875e-05,2.4e-05
Persistence,4,2008,8.281402712725113,7.77,1.3828277587890625e-05,2.4e-05
Persistence,4,2009,7.927665247495372,7.96,1.5497207641601562e-05,2.4e-05
Persistence,4,2010,7.7,8.03864910059748,1.1444091796875e-05,2.4e-05
Persistence,4,2011,7.7,7.234262738177594,1.1444091796875e-05,2.4e-05
Persistence,4,2012,6.662665686341732,8.281402712725113,1.0251998901367188e-05,2.4e-05
Persistence,4,2013,7.383846462514578,7.927665247495372,1.049041748046875e-05,2.4e-05
Persistence,4,2014,8.57865036450464,7.7,5.4836273193359375e-06,0.0
Persistence,4,2015,8.974580086118658,7.7,4.0531158447265625e-06,0.0
Persistence,4,2016,7.888437070186669,6.662665686341732,1.5497207641601562e-05,2.4e-05
Persistence,4,2017,8.280339577079515,7.383846462514578,1.2159347534179688e-05,2.4e-05
Persistence,4,2018,7.755935639187829,8.57865036450464,1.2159347534179688e-05,2.4e-05
Persistence,4,2019,8.935340611677379,8.974580086118658,1.0728836059570312e-05,2.4e-05
Persistence,4,2020,6.962318260153343,7.888437070186669,1.049041748046875e-05,2.4e-05
Persistence,4,2021,7.812622033977193,8.280339577079515,3.361701965332031e-05,2.4e-05
Persistence,4,2022,8.570540370269171,7.755935639187829,1.2874603271484375e-05,2.4e-05
Persistence,4,2023,8.1,8.935340611677379,1.1682510375976562e-05,2.4e-05
Persistence,4,2024,7.281128211789584,6.962318260153343,1.1205673217773438e-05,2.4e-05
ARIMA,1,2001,7.08,8.144533887125526,0.018464088439941406,0.06761
ARIMA,1,2002,8.0,7.022393867336361,0.01954054832458496,0.065197
ARIMA,1,2003,7.78,7.408539316006874,0.018825531005859375,0.066168
ARIMA,1,2004,7.77,7.717072078163547,0.027882814407348633,0.06591
ARIMA,1,2005,7.96,7.633716060922054,0.019780874252319336,0.065872
ARIMA,1,2006,8.03864910059748,7.7331199064398985,0.03384733200073242,0.066225
ARIMA,1,2007,7.234262738177594,7.865706989245612,0.020637989044189453,0.065965
ARIMA,1,2008,8.281402712725113,7.504575472489199,0.020503520965576172,0.065935
ARIMA,1,2009,7.927665247495372,7.61098951385157,0.051929473876953125,0.066225
ARIMA,1,2010,7.7,7.838297785013172,0.042456626892089844,0.066214
ARIMA,1,2011,7.7,7.655802844964124,0.018494129180908203,0.067548
ARIMA,1,2012,6.662665686341732,7.702612081840456,0.01861095428466797,0.066323
ARIMA,1,2013,7.383846462514578,7.151780785559459,0.019952774047851562,0.066087
ARIMA,1,2014,8.57865036450464,7.01192891705465,0.02409505844116211,0.066269
ARIMA,1,2015,8.974580086118658,7.743455585147711,0.018068790435791016,0.066685
ARIMA,1,2016,7.888437070186669,8.466604939661813,0.017870426177978516,0.065439
ARIMA,1,2017,8.280339577079515,8.03920889798535,0.01831507682800293,0.066393
ARIMA,1,2018,7.755935639187829,8.10276986083411,0.018367528915405273,0.066667
ARIMA,1,2019,8.935340611677379,7.924921629161279,0.017828702926635742,0.066574
ARIMA,1,2020,6.962318260153343,8.285173559563423,0.017873048782348633,0.066486
ARIMA,1,2021,7.812622033977193,7.778473637985349,0.017841815948486328,0.066416
ARIMA,1,2022,8.570540370269171,7.767407019892437,0.017887115478515625,0.066618
ARIMA,1,2023,8.1,8.007426972975109,0.017976999282836914,0.066594
ARIMA,1,2024,7.281128211789584,8.014552683161751,0.018211841583251953,0.066785
ARIMA,2,2002,8.0,7.6043677638161995,0.01866316795349121,0.068294
ARIMA,2,2003,7.78,6.986987848525638,0.018044233322143555,0.065483
ARIMA,2,2004,7.77,7.558212718796298,0.01853656768798828,0.066525
ARIMA,2,2005,7.96,7.605559032587434,0.01853656768798828,0.066474
ARIMA,2,2006,8.03864910059748,7.571545854647483,0.018153667449951172,0.066632
ARIMA,2,2007,7.234262738177594,7.71067353670865,0.012276887893676758,0.066612
ARIMA,2,2008,8.281402712725113,7.820213923072687,0.01323246955871582,0.066936
ARIMA,2,2009,7.927665247495372,7.308895342098852,0.012778997421264648,0.066539
ARIMA,2,2010,7.7,7.837817433457079,0.013239622116088867,0.066731
ARIMA,2,2011,7.7,7.808148668969671,0.01397085189819336,0.066911
ARIMA,2,2012,6.662665686341732,7.586218818167167,0.01395559310913086,0.068446
ARIMA,2,2013,7.383846462514578,7.676155561057971,0.013893842697143555,0.066716
ARIMA,2,2014,8.57865036450464,6.927934870999517,0.013899087905883789,0.066684
ARIMA,2,2015,8.974580086118658,7.175310312359559,0.01385641098022461,0.066959
ARIMA,2,2016,7.888437070186669,7.715968480748618,0.014348506927490234,0.066891
ARIMA,2,2017,8.280339577079515,8.116603222853419,0.014118671417236328,0.065787
ARIMA,2,2018,7.755935639187829,8.001849688096797,0.01438593864440918,0.066974
ARIMA,2,2019,8.935340611677379,8.065992198515755,0.013697147369384766,0.067008
ARIMA,2,2020,6.962318260153343,7.891792818300892,0.013339757919311523,0.066954
ARIMA,2,2021,7.812622033977193,8.254070149685077,0.013213396072387695,0.067039
ARIMA,2,2022,8.570540370269171,7.75389013533705,0.013547420501708984,0.06704
ARIMA,2,2023,8.1,7.744054829914147,0.013628959655761719,0.067072
ARIMA,2,2024,7.281128211789584,7.9843217310697545,0.013674736022949219,0.06712
ARIMA,3,2003,7.78,7.037356715759193,0.014154195785522461,0.068732
ARIMA,3,2004,7.77,6.965226516701042,0.013963699340820312,0.065636
ARIMA,3,2005,7.96,7.3730226537890085,0.013830423355102539,0.066861
ARIMA,3,2006,8.03864910059748,7.533772108262625,0.014120101928710938,0.06696
ARIMA,3,2007,7.234262738177594,7.4918306815708755,0.013892412185668945,0.067034
ARIMA,3,2008,8.281402712725113,7.60986777020219,0.013801097869873047,0.067103
ARIMA,3,2009,7.927665247495372,7.729693359208214,0.013879776000976562,0.066982
ARIMA,3,2010,7.7,7.329819679679592,0.014017581939697266,0.067211
ARIMA,3,2011,7.7,7.615404412529174,0.013950586318969727,0.067204
ARIMA,3,2012,6.662665686341732,7.77921541257692,0.014149188995361328,0.067231
ARIMA,3,2013,7.383846462514578,7.5092481744557995,0.013986825942993164,0.069231
ARIMA,3,2014,8.57865036450464,7.650800590079841,0.0140228271484375,0.067248
ARIMA,3,2015,8.974580086118658,7.0362073897426045,0.013794422149658203,0.067241
ARIMA,3,2016,7.888437070186669,7.080125351340306,0.013844013214111328,0.067326
ARIMA,3,2017,8.280339577079515,7.689690643907222,0.013936996459960938,0.067359
ARIMA,3,2018,7.755935639187829,7.875447326500463,0.013896465301513672,0.066122
ARIMA,3,2019,8.935340611677379,7.966210155255083,0.014110803604125977,0.067492
ARIMA,3,2020,6.962318260153343,8.030802905980599,0.01450800895690918,0.067428
ARIMA,3,2021,7.812622033977193,7.860217527926719,0.014404535293579102,0.067665
ARIMA,3,2022,8.570540370269171,8.223965533378149,0.014092206954956055,0.067615
ARIMA,3,2023,8.1,7.730367145803312,0.013992786407470703,0.067658
ARIMA,3,2024,7.281128211789584,7.721680024420372,0.014082193374633789,0.067637
ARIMA,4,2004,7.77,7.037356715759193,0.016730308532714844,0.070062
ARIMA,4,2005,7.96,6.951851514972895,0.016293048858642578,0.066299
ARIMA,4,2006,8.03864910059748,7.363045162697941,0.015282392501831055,0.067577
ARIMA,4,2007,7.234262738177594,7.460232631297778,0.014670610427856445,0.067716
ARIMA,4,2008,8.281402712725113,7.4335083230958094,0.014787435531616211,0.067487
ARIMA,4,2009,7.927665247495372,7.557011664076827,0.015630483627319336,0.067688
ARIMA,4,2010,7.7,7.670725140370495,0.015511035919189453,0.067731
ARIMA,4,2011,7.7,7.2630450401631865,0.015628337860107422,0.067617
ARIMA,4,2012,6.662665686341732,7.635099505445056,0.014539480209350586,0.067481
ARIMA,4,2013,7.383846462514578,7.751448982400962,0.014678716659545898,0.067827
ARIMA,4,2014,8.57865036450464,7.42585842341164,0.014459848403930664,0.069932
ARIMA,4,2015,8.974580086118658,7.626501304524219,0.014564275741577148,0.068061
ARIMA,4,2016,7.888437070186669,6.989000684047295,0.015491724014282227,0.067827
ARIMA,4,2017,8.280339577079515,7.112936649408995,0.014973163604736328,0.06782
ARIMA,4,2018,7.755935639187829,7.664568874111572,0.015110254287719727,0.068171
ARIMA,4,2019,8.935340611677379,7.709287666267612,0.014837026596069336,0.06668
ARIMA,4,2020,6.962318260153343,7.932211141224416,0.015002250671386719,0.068123
ARIMA,4,2021,7.812622033977193,7.997133384018976,0.014814615249633789,0.06825
ARIMA,4,2022,8.570540370269171,7.83012290827934,0.014830589294433594,0.068358
ARIMA,4,2023,8.1,8.194827637355424,0.014785289764404297,0.068086
ARIMA,4,2024,7.281128211789584,7.707858919676198,0.014755487442016602,0.068163
SARIMA,1,2001,7.08,7.668607579908399,0.013018369674682617,0.0673
SARIMA,1,2002,8.0,7.022393867336361,0.013097047805786133,0.067363
SARIMA,1,2003,7.78,7.626724404317009,0.012341737747192383,0.067135
SARIMA,1,2004,7.77,7.505919504782265,0.012320756912231445,0.067332
SARIMA,1,2005,7.96,7.519038044964193,0.012121915817260742,0.065595
SARIMA,1,2006,8.03864910059748,7.674700635865217,0.012085199356079102,0.066846
SARIMA,1,2007,7.234262738177594,7.7578258883459394,0.012599706649780273,0.067353
SARIMA,1,2008,8.281402712725113,7.18622526341216,0.019063711166381836,0.070022
SARIMA,1,2009,7.927665247495372,7.908681125343815,0.0183563232421875,0.067434
SARIMA,1,2010,7.7,7.677909402968203,0.01789999008178711,0.067258
SARIMA,1,2011,7.7,7.528981624688311,0.012586355209350586,0.067276
SARIMA,1,2012,6.662665686341732,7.53595586969608,0.011914968490600586,0.066547
SARIMA,1,2013,7.383846462514578,6.834805584946526,0.012099266052246094,0.067607
SARIMA,1,2014,8.57865036450464,7.311223640567178,0.01198267936706543,0.067496
SARIMA,1,2015,8.974580086118658,8.096559031600702,0.01219797134399414,0.067476
SARIMA,1,2016,7.888437070186669,8.466604939661813,0.012530803680419922,0.067744
SARIMA,1,2017,8.280339577079515,7.68095567426395,0.012319803237915039,0.067666
SARIMA,1,2018,7.755935639187829,7.9611009147957565,0.012336969375610352,0.068031
SARIMA,1,2019,8.935340611677379,7.607805916124464,0.012857437133789062,0.067748
SARIMA,1,2020,6.962318260153343,8.434918761657606,0.012189149856567383,0.066975
SARIMA,1,2021,7.812622033977193,7.1241349624061305,0.012056350708007812,0.067993
SARIMA,1,2022,8.570540370269171,7.6261499766827585,0.012424230575561523,0.067907
SARIMA,1,2023,8.1,8.09018461424545,0.012492895126342773,0.067951
SARIMA,1,2024,7.281128211789584,7.818704814323111,0.013030529022216797,0.067957
SARIMA,2,2002,8.0,7.4408406323487295,0.015126466751098633,0.065475
SARIMA,2,2003,7.78,6.986987848525638,0.01356196403503418,0.065443
SARIMA,2,2004,7.77,7.396687193940622,0.014168262481689453,0.065212
SARIMA,2,2005,7.96,7.3334229057254765,0.014014005661010742,0.06566
SARIMA,2,2006,8.03864910059748,7.357241272383763,0.013727188110351562,0.065591
SARIMA,2,2007,7.234262738177594,7.484400787940326,0.013714313507080078,0.065535
SARIMA,2,2008,8.281402712725113,7.5643746530600655,0.013270854949951172,0.065741
SARIMA,2,2009,7.927665247495372,7.1546133324711665,0.015773773193359375,0.065603
SARIMA,2,2010,7.7,7.663391555823274,0.015455484390258789,0.065817
SARIMA,2,2011,7.7,7.5130118429908785,0.015072345733642578,0.065703
SARIMA,2,2012,6.662665686341732,7.4157770714533875,0.015874624252319336,0.065692
SARIMA,2,2013,7.383846462514578,7.426510467497527,0.015534400939941406,0.065412
SARIMA,2,2014,8.57865036450464,6.945590435824286,0.015494346618652344,0.065638
SARIMA,2,2015,8.974580086118658,7.265959725443568,0.015883445739746094,0.065569
SARIMA,2,2016,7.888437070186669,7.793262431242607,0.015533447265625,0.06565
SARIMA,2,2017,8.280339577079515,8.116603222853419,0.016108989715576172,0.06564
SARIMA,2,2018,7.755935639187829,7.54718327923452,0.015575647354125977,0.065591
SARIMA,2,2019,8.935340611677379,7.750636465858368,0.015524864196777344,0.065581
SARIMA,2,2020,6.962318260153343,7.511306499604425,0.015152454376220703,0.065708
SARIMA,2,2021,7.812622033977193,8.099531022011332,0.015255451202392578,0.065708
SARIMA,2,2022,8.570540370269171,7.217704598742598,0.015556097030639648,0.065744
SARIMA,2,2023,8.1,7.520852144556684,0.015446901321411133,0.065783
SARIMA,2,2024,7.281128211789584,7.812345483642293,0.01533365249633789,0.065825
SARIMA,3,2003,7.78,7.28888124676328,0.016422748565673828,0.065663
SARIMA,3,2004,7.77,6.965226516701042,0.01648116111755371,0.065649
SARIMA,3,2005,7.96,7.254922988699916,0.016541004180908203,0.065835
SARIMA,3,2006,8.03864910059748,7.224859628858509,0.015866994857788086,0.065949
SARIMA,3,2007,7.234262738177594,7.252929861462101,0.015589475631713867,0.065919
SARIMA,3,2008,8.281402712725113,7.3574673395253205,0.016178369522094727,0.06576
SARIMA,3,2009,7.927665247495372,7.431111522375167,0.015582084655761719,0.065892
SARIMA,3,2010,7.7,7.13381052835422,0.01569390296936035,0.065869
SARIMA,3,2011,7.7,7.501965507661431,0.014741659164428711,0.065955
SARIMA,3,2012,6.662665686341732,7.404140695899392,0.014434099197387695,0.065979
SARIMA,3,2013,7.383846462514578,7.340842019300295,0.01436758041381836,0.066071
SARIMA,3,2014,8.57865036450464,7.353491725283397,0.013911008834838867,0.06595
SARIMA,3,2015,8.974580086118658,7.016888741931606,0.014216899871826172,0.065938
SARIMA,3,2016,7.888437070186669,7.2377479050078195,0.015381336212158203,0.066251
SARIMA,3,2017,8.280339577079515,7.602450397276613,0.01700878143310547,0.066294
SARIMA,3,2018,7.755935639187829,7.875447326500463,0.016772031784057617,0.066171
SARIMA,3,2019,8.935340611677379,7.460934323792871,0.02038431167602539,0.06628
SARIMA,3,2020,6.962318260153343,7.611883584394573,0.01579141616821289,0.066315
SARIMA,3,2021,7.812622033977193,7.44844175378481,0.014936447143554688,0.066225
SARIMA,3,2022,8.570540370269171,7.874750797285749,0.014446496963500977,0.066355
SARIMA,3,2023,8.1,7.271810736874503,0.014195442199707031,0.066302
SARIMA,3,2024,7.281128211789584,7.4613921181520615,0.014333009719848633,0.066433
SARIMA,4,2004,7.77,7.187498429304843,0.015456438064575195,0.06603
SARIMA,4,2005,7.96,6.951851514972895,0.015594720840454102,0.066043
SARIMA,4,2006,8.03864910059748,7.167558471217523,0.01514434814453125,0.06618
SARIMA,4,2007,7.234262738177594,7.156533730559414,0.017847537994384766,0.066026
SARIMA,4,2008,8.281402712725113,7.185679629736627,0.016790390014648438,0.066055
SARIMA,4,2009,7.927665247495372,7.272800428320618,0.016720056533813477,0.066032
SARIMA,4,2010,7.7,7.339310288985796,0.017696619033813477,0.065928
SARIMA,4,2011,7.7,7.120120866057544,0.01820826530456543,0.066012
SARIMA,4,2012,6.662665686341732,7.3957303788050135,0.017285585403442383,0.066076
SARIMA,4,2013,7.383846462514578,7.332260149755194,0.017324209213256836,0.066206
SARIMA,4,2014,8.57865036450464,7.291239226119938,0.019258737564086914,0.066507
SARIMA,4,2015,8.974580086118658,7.304775775527363,0.017426013946533203,0.06645
SARIMA,4,2016,7.888437070186669,7.062774514340887,0.016247987747192383,0.066313
SARIMA,4,2017,8.280339577079515,7.220164211460202,0.016368627548217773,0.066398
SARIMA,4,2018,7.755935639187829,7.482405423929558,0.016695737838745117,0.066487
SARIMA,4,2019,8.935340611677379,7.709287666267612,0.016416549682617188,0.066483
SARIMA,4,2020,6.962318260153343,7.40532582315162,0.016036272048950195,0.066474
SARIMA,4,2021,7.812622033977193,7.520407982639934,0.015710830688476562,0.066794
SARIMA,4,2022,8.570540370269171,7.407488384225897,0.015367507934570312,0.066603
SARIMA,4,2023,8.1,7.724100837686831,0.014588356018066406,0.066594
SARIMA,4,2024,7.281128211789584,7.303097319767932,0.014481544494628906,0.067104
ARIMAX,1,2001,7.08,7.781400762591989,0.1259927749633789,0.229278
ARIMAX,1,2002,8.0,6.995859822957718,0.1417233943939209,0.229397
ARIMAX,1,2003,7.78,7.568852822065411,0.14961910247802734,0.229587
ARIMAX,1,2004,7.77,7.394462946692532,0.15483498573303223,0.230654
ARIMAX,1,2005,7.96,7.488569237488135,0.12281990051269531,0.231306
ARIMAX,1,2006,8.03864910059748,7.6198222555385335,0.1721954345703125,0.232491
ARIMAX,1,2007,7.234262738177594,7.714698353895837,0.13381648063659668,0.233543
ARIMAX,1,2008,8.281402712725113,7.203487126156896,0.16298151016235352,0.233276
ARIMAX,1,2009,7.927665247495372,7.740270543381494,0.14461970329284668,0.235205
ARIMAX,1,2010,7.7,7.568289825085895,0.13141441345214844,0.234382
ARIMAX,1,2011,7.7,7.442053249002919,0.1383349895477295,0.236889
ARIMAX,1,2012,6.662665686341732,7.525987143240242,0.12403750419616699,0.238061
ARIMAX,1,2013,7.383846462514578,6.799996188052773,0.12137246131896973,0.236992
ARIMAX,1,2014,8.57865036450464,7.155406758731558,0.26251697540283203,0.359557
ARIMAX,1,2015,8.974580086118658,7.632926837106436,0.2206118106842041,0.353983
ARIMAX,1,2016,7.888437070186669,7.865214557605713,0.2209630012512207,0.35432
ARIMAX,1,2017,8.280339577079515,7.661747758965612,0.1145637035369873,0.241046
ARIMAX,1,2018,7.755935639187829,7.8989911598784355,0.11363363265991211,0.241481
ARIMAX,1,2019,8.935340611677379,7.619915684171272,0.29908204078674316,0.359716
ARIMAX,1,2020,6.962318260153343,8.362385715609973,0.5620877742767334,0.371251
ARIMAX,1,2021,7.812622033977193,7.164360835931863,0.11372542381286621,0.243735
ARIMAX,1,2022,8.570540370269171,7.5406376249773235,0.1138603687286377,0.244185
ARIMAX,1,2023,8.1,8.085615858931419,0.11400389671325684,0.244946
ARIMAX,1,2024,7.281128211789584,7.697935711823397,0.1324753761291504,0.245148
ARIMAX,2,2002,8.0,7.564550010996937,0.11411166191101074,0.228281
ARIMAX,2,2003,7.78,6.96482049518688,0.14764785766601562,0.228619
ARIMAX,2,2004,7.77,7.338516377882885,0.12100720405578613,0.228896
ARIMAX,2,2005,7.96,7.218742422211173,0.12778091430664062,0.230335
ARIMAX,2,2006,8.03864910059748,7.323385404611312,0.11561250686645508,0.230972
ARIMAX,2,2007,7.234262738177594,7.423417021781082,0.10022234916687012,0.231438
ARIMAX,2,2008,8.281402712725113,7.513242384234158,0.13004493713378906,0.232309
ARIMAX,2,2009,7.927665247495372,7.171887107134776,0.09752655029296875,0.233093
ARIMAX,2,2010,7.7,7.493656114269156,0.10306692123413086,0.233124
ARIMAX,2,2011,7.7,7.399561063348249,0.10628390312194824,0.233914
ARIMAX,2,2012,6.662665686341732,7.325628189573089,0.10643720626831055,0.235297
ARIMAX,2,2013,7.383846462514578,7.411927968398786,0.10586166381835938,0.235463
ARIMAX,2,2014,8.57865036450464,6.920770222350469,0.09634637832641602,0.236325
ARIMAX,2,2015,8.974580086118658,7.23742531212359,0.2793405055999756,0.354718
ARIMAX,2,2016,7.888437070186669,7.390952005116276,0.2062666416168213,0.351456
ARIMAX,2,2017,8.280339577079515,7.4707272848748865,0.19664740562438965,0.35266
ARIMAX,2,2018,7.755935639187829,7.520535847612621,0.09021353721618652,0.239308
ARIMAX,2,2019,8.935340611677379,7.678130371494227,0.10745716094970703,0.240487
ARIMAX,2,2020,6.962318260153343,7.690840005969402,0.32123851776123047,0.356778
ARIMAX,2,2021,7.812622033977193,8.037366779718683,0.6266508102416992,0.365861
ARIMAX,2,2022,8.570540370269171,7.24727069712154,0.08744931221008301,0.242021
ARIMAX,2,2023,8.1,7.464001269598101,0.08386039733886719,0.242439
ARIMAX,2,2024,7.281128211789584,7.808963799037112,0.08482670783996582,0.243284
ARIMAX,3,2003,7.78,7.397094923000462,0.11575531959533691,0.228293
ARIMAX,3,2004,7.77,6.9504268433328,0.14352869987487793,0.228724
ARIMAX,3,2005,7.96,7.20839572383293,0.12140369415283203,0.230217
ARIMAX,3,2006,8.03864910059748,7.133407239367589,0.13172221183776855,0.229613
ARIMAX,3,2007,7.234262738177594,7.223958191608339,0.11105656623840332,0.230125
ARIMAX,3,2008,8.281402712725113,7.3044478435448825,0.10865283012390137,0.231181
ARIMAX,3,2009,7.927665247495372,7.384039184509407,0.1147303581237793,0.231701
ARIMAX,3,2010,7.7,7.148621325429106,0.1267716884613037,0.232456
ARIMAX,3,2011,7.7,7.364703010150931,0.11982417106628418,0.233648
ARIMAX,3,2012,6.662665686341732,7.3122626976107306,0.11899471282958984,0.23438
ARIMAX,3,2013,7.383846462514578,7.2688900343793295,0.10681772232055664,0.235081
ARIMAX,3,2014,8.57865036450464,7.339437473862428,0.1357252597808838,0.23589
ARIMAX,3,2015,8.974580086118658,7.005755173601736,0.14320111274719238,0.236295
ARIMAX,3,2016,7.888437070186669,7.209372017208505,0.34903955459594727,0.356426
ARIMAX,3,2017,8.280339577079515,7.301589347687204,0.2693600654602051,0.350454
ARIMAX,3,2018,7.755935639187829,7.367933905428402,0.25054216384887695,0.351499
ARIMAX,3,2019,8.935340611677379,7.436167057372529,0.1104435920715332,0.239188
ARIMAX,3,2020,6.962318260153343,7.547179679116434,0.1041252613067627,0.239932
ARIMAX,3,2021,7.812622033977193,7.553352581470381,0.3101367950439453,0.354988
ARIMAX,3,2022,8.570540370269171,7.820485310149384,0.6600041389465332,0.364993
ARIMAX,3,2023,8.1,7.291720603543461,0.11234116554260254,0.242508
ARIMAX,3,2024,7.281128211789584,7.427640676149396,0.10666537284851074,0.242288
ARIMAX,4,2004,7.77,7.276219699834363,0.11856436729431152,0.228589
ARIMAX,4,2005,7.96,6.9427128925451305,0.12183856964111328,0.229067
ARIMAX,4,2006,8.03864910059748,7.1330237452454615,0.12522006034851074,0.229917
ARIMAX,4,2007,7.234262738177594,7.089596921728573,0.14495229721069336,0.230358
ARIMAX,4,2008,8.281402712725113,7.163400044462145,0.10201764106750488,0.231094
ARIMAX,4,2009,7.927665247495372,7.230635765998533,0.09680318832397461,0.23177
ARIMAX,4,2010,7.7,7.299939556960069,0.08800053596496582,0.236126
ARIMAX,4,2011,7.7,7.13307534856044,0.08729338645935059,0.234594
ARIMAX,4,2012,6.662665686341732,7.291931907295819,0.08840298652648926,0.236398
ARIMAX,4,2013,7.383846462514578,7.263970113943632,0.09223437309265137,0.235056
ARIMAX,4,2014,8.57865036450464,7.239314241052998,0.11134862899780273,0.236501
ARIMAX,4,2015,8.974580086118658,7.294039887373211,0.10191726684570312,0.237018
ARIMAX,4,2016,7.888437070186669,7.061135017343607,0.10330820083618164,0.236828
ARIMAX,4,2017,8.280339577079515,7.218252346292823,0.2614719867706299,0.357123
ARIMAX,4,2018,7.755935639187829,7.2776477011562095,0.19051384925842285,0.350362
ARIMAX,4,2019,8.935340611677379,7.329245980239425,0.19988298416137695,0.352101
ARIMAX,4,2020,6.962318260153343,7.386515731102208,0.10995316505432129,0.239597
ARIMAX,4,2021,7.812622033977193,7.468833338135539,0.09277915954589844,0.240082
ARIMAX,4,2022,8.570540370269171,7.496166049594385,0.27201223373413086,0.357185
ARIMAX,4,2023,8.1,7.674644377736516,0.6139683723449707,0.365215
ARIMAX,4,2024,7.281128211789584,7.31699500003393,0.10219693183898926,0.242196
Prophet,1,2001,7.08,7.873843526555991,3.008354425430298,1.455862
Prophet,1,2002,8.0,7.900099151311485,2.9227614402770996,1.48558
Prophet,1,2003,7.78,7.938730534955749,2.948888063430786,1.517642
Prophet,1,2004,7.77,7.933205198702998,3.2363874912261963,1.551269
Prophet,1,2005,7.96,8.137094693322087,2.796520709991455,1.584678
Prophet,1,2006,8.03864910059748,8.046527154450649,2.776864528656006,1.62032
