model,horizon,test_year,y_true,y_pred,train_time_s,peak_memory_mb
Persistence,3,2018,7.755935639187829,8.974580086118658,1.0251998901367188e-05,2.4e-05
Persistence,3,2019,8.935340611677379,7.888437070186669,1.5497207641601562e-05,2.4e-05
Persistence,3,2020,6.962318260153343,8.280339577079515,1.239776611328125e-05,2.4e-05
Persistence,3,2021,7.812622033977193,7.755935639187829,1.0728836059570312e-05,2.4e-05
Persistence,3,2022,8.570540370269171,8.935340611677379,1.2159347534179688e-05,2.4e-05
Persistence,3,2023,8.1,6.962318260153343,1.1444091796875e-05,2.4e-05
Persistence,3,2024,7.281128211789584,7.812622033977193,1.6450881958007812e-05,2.4e-05
Persistence,4,2004,7.77,8.01,1.0967254638671875e-05,2.4e-05
Persistence,4,2005,7.96,7.08,1.2636184692382812e-05,2.4e-05
Persistence,4,2006,8.03864910059748,8.0,9.5367431640625e-06,2.4e-05
Persistence,4,2007,7.234262738177594,7.78,9.775161743164062e-06,2.4e-05
Persistence,4,2008,8.281402712725113,7.77,1.0728836059570312e-05,2.4e-05
Persistence,4,2009,7.927665247495372,7.96,1.0967254638671875e-05,2.4e-05
Persistence,4,2010,7.7,8.03864910059748,9.775161743164062e-06,2.4e-05
Persistence,4,2011,7.7,7.234262738177594,1.0251998901367188e-05,2.4e-05
Persistence,4,2012,6.662665686341732,8.281402712725113,1.0728836059570312e-05,2.4e-05
Persistence,4,2013,7.383846462514578,7.927665247495372,1.0967254638671875e-05,2.4e-05
Persistence,4,2014,8.57865036450464,7.7,1.049041748046875e-05,2.4e-05
Persistence,4,2015,8.974580086118658,7.7,9.059906005859375e-06,2.4e-05
Persistence,4,2016,7.888437070186669,6.662665686341732,1.1920928955078125e-05,2.4e-05
Persistence,4,2017,8.280339577079515,7.383846462514578,1.0251998901367188e-05,2.4e-05
Persistence,4,2018,7.755935639187829,8.57865036450464,1.1920928955078125e-05,2.4e-05
Persistence,4,2019,8.935340611677379,8.974580086118658,1.0728836059570312e-05,2.4e-05
Persistence,4,2020,6.962318260153343,7.888437070186669,1.5974044799804688e-05,2.4e-05
Persistence,4,2021,7.812622033977193,8.280339577079515,1.1444091796875e-05,2.4e-05
Persistence,4,2022,8.570540370269171,7.755935639187829,1.33514404296875e-05,2.4e-05
Persistence,4,2023,8.1,8.935340611677379,1.430511474609375e-05,2.4e-05
Persistence,4,2024,7.281128211789584,6.962318260153343,1.1205673217773438e-05,2.4e-05
ARIMA,1,2001,7.08,8.144533887125526,0.017313718795776367,0.068954
ARIMA,1,2002,8.0,7.022393867336361,0.02670431137084961,0.066262
ARIMA,1,2003,7.78,7.408539316006874,0.02575206756591797,0.067048
ARIMA,1,2004,7.77,7.717072078163547,0.016798734664916992,0.067294
ARIMA,1,2005,7.96,7.633716060922054,0.03599214553833008,0.067248
ARIMA,1,2006,8.03864910059748,7.7331199064398985,0.061303138732910156,0.067093
ARIMA,1,2007,7.234262738177594,7.865706989245612,0.045969247817993164,0.067257
ARIMA,1,2008,8.281402712725113,7.504575472489199,0.020661354064941406,0.067206
ARIMA,1,2009,7.927665247495372,7.61098951385157,0.017422199249267578,0.067235
ARIMA,1,2010,7.7,7.838297785013172,0.0191953182220459,0.067234
ARIMA,1,2011,7.7,7.655802844964124,0.015900373458862305,0.068877
ARIMA,1,2012,6.662665686341732,7.702612081840456,0.019959688186645508,0.067409
ARIMA,1,2013,7.383846462514578,7.151780785559459,0.023628950119018555,0.067795
ARIMA,1,2014,8.57865036450464,7.01192891705465,0.031487464904785156,0.067485
ARIMA,1,2015,8.974580086118658,7.743455585147711,0.02497076988220215,0.067693
ARIMA,1,2016,7.888437070186669,8.466604939661813,0.024334430694580078,0.066479
ARIMA,1,2017,8.280339577079515,8.03920889798535,0.03124856948852539,0.067241
ARIMA,1,2018,7.755935639187829,8.10276986083411,0.033846378326416016,0.067576
ARIMA,1,2019,8.935340611677379,7.924921629161279,0.03932023048400879,0.067272
ARIMA,1,2020,6.962318260153343,8.285173559563423,0.02013087272644043,0.067825
ARIMA,1,2021,7.812622033977193,7.778473637985349,0.015147686004638672,0.067798
ARIMA,1,2022,8.570540370269171,7.767407019892437,0.016510963439941406,0.067349
ARIMA,1,2023,8.1,8.007426972975109,0.016453027725219727,0.067981
ARIMA,1,2024,7.281128211789584,8.014552683161751,0.034935951232910156,0.067442
ARIMA,2,2002,8.0,7.6043677638161995,0.03857016563415527,0.068564
ARIMA,2,2003,7.78,6.986987848525638,0.02586841583251953,0.065276
ARIMA,2,2004,7.77,7.558212718796298,0.017206907272338867,0.066811
ARIMA,2,2005,7.96,7.605559032587434,0.016813993453979492,0.066557
ARIMA,2,2006,8.03864910059748,7.571545854647483,0.016587018966674805,0.066918
ARIMA,2,2007,7.234262738177594,7.71067353670865,0.01680779457092285,0.06677
ARIMA,2,2008,8.281402712725113,7.820213923072687,0.016446828842163086,0.066856
ARIMA,2,2009,7.927665247495372,7.308895342098852,0.017432212829589844,0.066904
ARIMA,2,2010,7.7,7.837817433457079,0.016916751861572266,0.067031
ARIMA,2,2011,7.7,7.808148668969671,0.01709127426147461,0.066719
ARIMA,2,2012,6.662665686341732,7.586218818167167,0.01728963851928711,0.068598
ARIMA,2,2013,7.383846462514578,7.676155561057971,0.017238378524780273,0.066837
ARIMA,2,2014,8.57865036450464,6.927934870999517,0.010911703109741211,0.066795
ARIMA,2,2015,8.974580086118658,7.175310312359559,0.014619827270507812,0.067109
ARIMA,2,2016,7.888437070186669,7.715968480748618,0.01736164093017578,0.06695
ARIMA,2,2017,8.280339577079515,8.116603222853419,0.016129732131958008,0.066023
ARIMA,2,2018,7.755935639187829,8.001849688096797,0.013791084289550781,0.067167
ARIMA,2,2019,8.935340611677379,8.065992198515755,0.012651443481445312,0.067074
ARIMA,2,2020,6.962318260153343,7.891792818300892,0.013657331466674805,0.067202
ARIMA,2,2021,7.812622033977193,8.254070149685077,0.014429330825805664,0.067248
ARIMA,2,2022,8.570540370269171,7.75389013533705,0.015720844268798828,0.067244
ARIMA,2,2023,8.1,7.744054829914147,0.020045995712280273,0.067526
ARIMA,2,2024,7.281128211789584,7.9843217310697545,0.01841902732849121,0.067558
ARIMA,3,2003,7.78,7.037356715759193,0.018218517303466797,0.069114
ARIMA,3,2004,7.77,6.965226516701042,0.017619609832763672,0.065758
ARIMA,3,2005,7.96,7.3730226537890085,0.021416187286376953,0.067031
ARIMA,3,2006,8.03864910059748,7.533772108262625,0.019970178604125977,0.067018
ARIMA,3,2007,7.234262738177594,7.4918306815708755,0.01887345314025879,0.067211
ARIMA,3,2008,8.281402712725113,7.60986777020219,0.04207205772399902,0.06722
ARIMA,3,2009,7.927665247495372,7.729693359208214,0.04554462432861328,0.067243
ARIMA,3,2010,7.7,7.329819679679592,0.04390692710876465,0.067422
ARIMA,3,2011,7.7,7.615404412529174,0.039124250411987305,0.067442
ARIMA,3,2012,6.662665686341732,7.77921541257692,0.02059006690979004,0.067314
ARIMA,3,2013,7.383846462514578,7.5092481744557995,0.019727468490600586,0.069419
ARIMA,3,2014,8.57865036450464,7.650800590079841,0.02464747428894043,0.067371
ARIMA,3,2015,8.974580086118658,7.0362073897426045,0.02029132843017578,0.067711
ARIMA,3,2016,7.888437070186669,7.080125351340306,0.019381284713745117,0.067567
ARIMA,3,2017,8.280339577079515,7.689690643907222,0.021737337112426758,0.067692
ARIMA,3,2018,7.755935639187829,7.875447326500463,0.021135330200195312,0.066238
ARIMA,3,2019,8.935340611677379,7.966210155255083,0.019350767135620117,0.067894
ARIMA,3,2020,6.962318260153343,8.030802905980599,0.01869988441467285,0.067707
ARIMA,3,2021,7.812622033977193,7.860217527926719,0.01938343048095703,0.067958
ARIMA,3,2022,8.570540370269171,8.223965533378149,0.020529985427856445,0.06777
ARIMA,3,2023,8.1,7.730367145803312,0.02530217170715332,0.067821
ARIMA,3,2024,7.281128211789584,7.721680024420372,0.023942947387695312,0.067763
ARIMA,4,2004,7.77,7.037356715759193,0.031514644622802734,0.069932
ARIMA,4,2005,7.96,6.951851514972895,0.024750232696533203,0.065876
ARIMA,4,2006,8.03864910059748,7.363045162697941,0.02521681785583496,0.067568
ARIMA,4,2007,7.234262738177594,7.460232631297778,0.021600008010864258,0.0676
ARIMA,4,2008,8.281402712725113,7.4335083230958094,0.025006771087646484,0.067768
ARIMA,4,2009,7.927665247495372,7.557011664076827,0.024288654327392578,0.067781
ARIMA,4,2010,7.7,7.670725140370495,0.023253440856933594,0.067787
ARIMA,4,2011,7.7,7.2630450401631865,0.020624876022338867,0.067965
ARIMA,4,2012,6.662665686341732,7.635099505445056,0.024113178253173828,0.068054
ARIMA,4,2013,7.383846462514578,7.751448982400962,0.02111530303955078,0.068099
ARIMA,4,2014,8.57865036450464,7.42585842341164,0.034655094146728516,0.070207
ARIMA,4,2015,8.974580086118658,7.626501304524219,0.02947378158569336,0.068065
ARIMA,4,2016,7.888437070186669,6.989000684047295,0.019255638122558594,0.068044
ARIMA,4,2017,8.280339577079515,7.112936649408995,0.027094125747680664,0.068228
ARIMA,4,2018,7.755935639187829,7.664568874111572,0.023665189743041992,0.068307
ARIMA,4,2019,8.935340611677379,7.709287666267612,0.03359079360961914,0.066568
ARIMA,4,2020,6.962318260153343,7.932211141224416,0.027297258377075195,0.068255
ARIMA,4,2021,7.812622033977193,7.997133384018976,0.022374868392944336,0.068243
ARIMA,4,2022,8.570540370269171,7.83012290827934,0.02276921272277832,0.068294
ARIMA,4,2023,8.1,8.194827637355424,0.022088050842285156,0.068333
ARIMA,4,2024,7.281128211789584,7.707858919676198,0.0279238224029541,0.06833
SARIMA,1,2001,7.08,7.668607579908399,0.04847002029418945,0.068194
SARIMA,1,2002,8.0,7.022393867336361,0.05084967613220215,0.068239
SARIMA,1,2003,7.78,7.626724404317009,0.038097381591796875,0.068384
SARIMA,1,2004,7.77,7.505919504782265,0.0158693790435791,0.068128
SARIMA,1,2005,7.96,7.519038044964193,0.030180931091308594,0.068262
SARIMA,1,2006,8.03864910059748,7.674700635865217,0.04420733451843262,0.06806
SARIMA,1,2007,7.234262738177594,7.7578258883459394,0.04029679298400879,0.067416
SARIMA,1,2008,8.281402712725113,7.18622526341216,0.034134864807128906,0.068251
SARIMA,1,2009,7.927665247495372,7.908681125343815,0.030602216720581055,0.068452
SARIMA,1,2010,7.7,7.677909402968203,0.031110286712646484,0.068338
SARIMA,1,2011,7.7,7.528981624688311,0.034642696380615234,0.068453
SARIMA,1,2012,6.662665686341732,7.53595586969608,0.021811723709106445,0.06849
SARIMA,1,2013,7.383846462514578,6.834805584946526,0.05540013313293457,0.066767
SARIMA,1,2014,8.57865036450464,7.311223640567178,0.038370370864868164,0.068489
SARIMA,1,2015,8.974580086118658,8.096559031600702,0.03030538558959961,0.068461
SARIMA,1,2016,7.888437070186669,8.466604939661813,0.045833587646484375,0.068456
SARIMA,1,2017,8.280339577079515,7.68095567426395,0.0296480655670166,0.068512
SARIMA,1,2018,7.755935639187829,7.9611009147957565,0.016520977020263672,0.068489
SARIMA,1,2019,8.935340611677379,7.607805916124464,0.017441272735595703,0.068631
SARIMA,1,2020,6.962318260153343,8.434918761657606,0.016477584838867188,0.06866
SARIMA,1,2021,7.812622033977193,7.1241349624061305,0.028048992156982422,0.067728
SARIMA,1,2022,8.570540370269171,7.6261499766827585,0.018003463745117188,0.068644
SARIMA,1,2023,8.1,8.09018461424545,0.016727924346923828,0.068743
SARIMA,1,2024,7.281128211789584,7.818704814323111,0.016576528549194336,0.0686
SARIMA,2,2002,8.0,7.4408406323487295,0.02660202980041504,0.065483
SARIMA,2,2003,7.78,6.986987848525638,0.03231644630432129,0.065522
SARIMA,2,2004,7.77,7.396687193940622,0.03544807434082031,0.065547
SARIMA,2,2005,7.96,7.3334229057254765,0.021747589111328125,0.065502
SARIMA,2,2006,8.03864910059748,7.357241272383763,0.018508195877075195,0.065578
SARIMA,2,2007,7.234262738177594,7.484400787940326,0.018303632736206055,0.065615
SARIMA,2,2008,8.281402712725113,7.5643746530600655,0.017856121063232422,0.065636
SARIMA,2,2009,7.927665247495372,7.1546133324711665,0.018011093139648438,0.065529
SARIMA,2,2010,7.7,7.663391555823274,0.017952680587768555,0.065654
SARIMA,2,2011,7.7,7.5130118429908785,0.01744818687438965,0.065695
SARIMA,2,2012,6.662665686341732,7.4157770714533875,0.01792311668395996,0.065759
SARIMA,2,2013,7.383846462514578,7.426510467497527,0.021841764450073242,0.065663
SARIMA,2,2014,8.57865036450464,6.945590435824286,0.01902914047241211,0.065979
SARIMA,2,2015,8.974580086118658,7.265959725443568,0.01853656768798828,0.065915
SARIMA,2,2016,7.888437070186669,7.793262431242607,0.019378662109375,0.065893
SARIMA,2,2017,8.280339577079515,8.116603222853419,0.017028331756591797,0.065924
SARIMA,2,2018,7.755935639187829,7.54718327923452,0.02017521858215332,0.065724
SARIMA,2,2019,8.935340611677379,7.750636465858368,0.020329952239990234,0.065908
SARIMA,2,2020,6.962318260153343,7.511306499604425,0.017231225967407227,0.065996
SARIMA,2,2021,7.812622033977193,8.099531022011332,0.01910877227783203,0.065987
SARIMA,2,2022,8.570540370269171,7.217704598742598,0.017148256301879883,0.066116
SARIMA,2,2023,8.1,7.520852144556684,0.01691293716430664,0.066226
SARIMA,2,2024,7.281128211789584,7.812345483642293,0.016559839248657227,0.066155
SARIMA,3,2003,7.78,7.28888124676328,0.017344951629638672,0.065671
SARIMA,3,2004,7.77,6.965226516701042,0.034839630126953125,0.065799
SARIMA,3,2005,7.96,7.254922988699916,0.0357668399810791,0.065728
SARIMA,3,2006,8.03864910059748,7.224859628858509,0.037334442138671875,0.065768
SARIMA,3,2007,7.234262738177594,7.252929861462101,0.03717637062072754,0.06585
SARIMA,3,2008,8.281402712725113,7.3574673395253205,0.0395662784576416,0.065839
SARIMA,3,2009,7.927665247495372,7.431111522375167,0.03685498237609863,0.065863
SARIMA,3,2010,7.7,7.13381052835422,0.03696131706237793,0.065903
SARIMA,3,2011,7.7,7.501965507661431,0.03654217720031738,0.066068
SARIMA,3,2012,6.662665686341732,7.404140695899392,0.039757728576660156,0.065963
SARIMA,3,2013,7.383846462514578,7.340842019300295,0.035160064697265625,0.066111
SARIMA,3,2014,8.57865036450464,7.353491725283397,0.03848433494567871,0.065957
SARIMA,3,2015,8.974580086118658,7.016888741931606,0.038463592529296875,0.066156
SARIMA,3,2016,7.888437070186669,7.2377479050078195,0.03497886657714844,0.066098
SARIMA,3,2017,8.280339577079515,7.602450397276613,0.039946794509887695,0.066194
SARIMA,3,2018,7.755935639187829,7.875447326500463,0.0362696647644043,0.066235
SARIMA,3,2019,8.935340611677379,7.460934323792871,0.03652811050415039,0.066289
SARIMA,3,2020,6.962318260153343,7.611883584394573,0.0547795295715332,0.066183
SARIMA,3,2021,7.812622033977193,7.44844175378481,0.041098594665527344,0.0662
SARIMA,3,2022,8.570540370269171,7.874750797285749,0.040711402893066406,0.066454
SARIMA,3,2023,8.1,7.271810736874503,0.036383628845214844,0.066335
SARIMA,3,2024,7.281128211789584,7.4613921181520615,0.036028146743774414,0.066488
SARIMA,4,2004,7.77,7.187498429304843,0.018895864486694336,0.066071
SARIMA,4,2005,7.96,6.951851514972895,0.01876091957092285,0.066115
SARIMA,4,2006,8.03864910059748,7.167558471217523,0.021750926971435547,0.065967
SARIMA,4,2007,7.234262738177594,7.156533730559414,0.02144145965576172,0.065916
SARIMA,4,2008,8.281402712725113,7.185679629736627,0.027505159378051758,0.066038
SARIMA,4,2009,7.927665247495372,7.272800428320618,0.022279024124145508,0.066075
SARIMA,4,2010,7.7,7.339310288985796,0.023754358291625977,0.066172
SARIMA,4,2011,7.7,7.120120866057544,0.018983840942382812,0.066195
SARIMA,4,2012,6.662665686341732,7.3957303788050135,0.018582582473754883,0.06624
SARIMA,4,2013,7.383846462514578,7.332260149755194,0.02147221565246582,0.066436
SARIMA,4,2014,8.57865036450464,7.291239226119938,0.02015519142150879,0.066555
SARIMA,4,2015,8.974580086118658,7.304775775527363,0.01900959014892578,0.066296
SARIMA,4,2016,7.888437070186669,7.062774514340887,0.02052140235900879,0.066431
SARIMA,4,2017,8.280339577079515,7.220164211460202,0.033632755279541016,0.066578
SARIMA,4,2018,7.755935639187829,7.482405423929558,0.040152549743652344,0.066416
SARIMA,4,2019,8.935340611677379,7.709287666267612,0.04023480415344238,0.066455
SARIMA,4,2020,6.962318260153343,7.40532582315162,0.041906118392944336,0.066799
SARIMA,4,2021,7.812622033977193,7.520407982639934,0.03830575942993164,0.066639
SARIMA,4,2022,8.570540370269171,7.407488384225897,0.02576422691345215,0.066723
SARIMA,4,2023,8.1,7.724100837686831,0.019507408142089844,0.066719
SARIMA,4,2024,7.281128211789584,7.303097319767932,0.019562244415283203,0.067039
ARIMAX,1,2001,7.08,7.781400762591989,0.17021799087524414,0.22805
ARIMAX,1,2002,8.0,6.995859822957718,0.21442389488220215,0.229767
ARIMAX,1,2003,7.78,7.568852822065411,0.311262845993042,0.229321
ARIMAX,1,2004,7.77,7.394462946692532,0.2575204372406006,0.231135
ARIMAX,1,2005,7.96,7.488569237488135,0.23012495040893555,0.232444
ARIMAX,1,2006,8.03864910059748,7.6198222555385335,0.15613460540771484,0.231668
ARIMAX,1,2007,7.234262738177594,7.714698353895837,0.17625737190246582,0.23238
ARIMAX,1,2008,8.281402712725113,7.203487126156896,0.14257478713989258,0.233195
ARIMAX,1,2009,7.927665247495372,7.740270543381494,0.11870002746582031,0.234028
ARIMAX,1,2010,7.7,7.568289825085895,0.15558123588562012,0.233723
ARIMAX,1,2011,7.7,7.442053249002919,0.21969866752624512,0.234776
ARIMAX,1,2012,6.662665686341732,7.525987143240242,0.14234209060668945,0.23596
ARIMAX,1,2013,7.383846462514578,6.799996188052773,0.25832629203796387,0.236741
ARIMAX,1,2014,8.57865036450464,7.155406758731558,0.5464837551116943,0.355886
ARIMAX,1,2015,8.974580086118658,7.632926837106436,0.4557077884674072,0.350597
ARIMAX,1,2016,7.888437070186669,7.865214557605713,0.4039337635040283,0.352795
ARIMAX,1,2017,8.280339577079515,7.661747758965612,0.44446802139282227,0.240286
ARIMAX,1,2018,7.755935639187829,7.8989911598784355,0.12463808059692383,0.240275
ARIMAX,1,2019,8.935340611677379,7.619915684171272,0.30908894538879395,0.35519
ARIMAX,1,2020,6.962318260153343,8.362385715609973,0.626939058303833,0.369597
ARIMAX,1,2021,7.812622033977193,7.164360835931863,0.41504573822021484,0.242464
ARIMAX,1,2022,8.570540370269171,7.5406376249773235,0.2891356945037842,0.243603
ARIMAX,1,2023,8.1,8.085615858931419,0.2773933410644531,0.243633
ARIMAX,1,2024,7.281128211789584,7.697935711823397,0.1678314208984375,0.244539
ARIMAX,2,2002,8.0,7.564550010996937,0.234694242477417,0.227678
ARIMAX,2,2003,7.78,6.96482049518688,0.1683974266052246,0.227094
ARIMAX,2,2004,7.77,7.338516377882885,0.12632107734680176,0.228662
ARIMAX,2,2005,7.96,7.218742422211173,0.13041329383850098,0.229095
ARIMAX,2,2006,8.03864910059748,7.323385404611312,0.11760425567626953,0.23013
ARIMAX,2,2007,7.234262738177594,7.423417021781082,0.11310672760009766,0.230301
ARIMAX,2,2008,8.281402712725113,7.513242384234158,0.11221647262573242,0.231168
ARIMAX,2,2009,7.927665247495372,7.171887107134776,0.10563421249389648,0.232159
ARIMAX,2,2010,7.7,7.493656114269156,0.10947108268737793,0.232883
ARIMAX,2,2011,7.7,7.399561063348249,0.11500072479248047,0.233663
ARIMAX,2,2012,6.662665686341732,7.325628189573089,0.11613965034484863,0.233971
ARIMAX,2,2013,7.383846462514578,7.411927968398786,0.1464989185333252,0.234974
ARIMAX,2,2014,8.57865036450464,6.920770222350469,0.11017870903015137,0.235348
ARIMAX,2,2015,8.974580086118658,7.23742531212359,0.3209817409515381,0.355435
ARIMAX,2,2016,7.888437070186669,7.390952005116276,0.32154393196105957,0.349254
ARIMAX,2,2017,8.280339577079515,7.4707272848748865,0.379840612411499,0.350006
ARIMAX,2,2018,7.755935639187829,7.520535847612621,0.1933426856994629,0.238588
ARIMAX,2,2019,8.935340611677379,7.678130371494227,0.19281625747680664,0.238941
ARIMAX,2,2020,6.962318260153343,7.690840005969402,0.5028471946716309,0.355451
ARIMAX,2,2021,7.812622033977193,8.037366779718683,0.9553112983703613,0.365064
ARIMAX,2,2022,8.570540370269171,7.24727069712154,0.24627685546875,0.24116
ARIMAX,2,2023,8.1,7.464001269598101,0.21445298194885254,0.242455
ARIMAX,2,2024,7.281128211789584,7.808963799037112,0.18922090530395508,0.242979
ARIMAX,3,2003,7.78,7.397094923000462,0.3162987232208252,0.227182
ARIMAX,3,2004,7.77,6.9504268433328,0.21852493286132812,0.228229
ARIMAX,3,2005,7.96,7.20839572383293,0.1220693588256836,0.228953
ARIMAX,3,2006,8.03864910059748,7.133407239367589,0.19582438468933105,0.229733
ARIMAX,3,2007,7.234262738177594,7.223958191608339,0.12523961067199707,0.230339
ARIMAX,3,2008,8.281402712725113,7.3044478435448825,0.11576247215270996,0.230563
ARIMAX,3,2009,7.927665247495372,7.384039184509407,0.11666727066040039,0.232137
ARIMAX,3,2010,7.7,7.148621325429106,0.1355302333831787,0.232374
ARIMAX,3,2011,7.7,7.364703010150931,0.23377394676208496,0.233297
ARIMAX,3,2012,6.662665686341732,7.3122626976107306,0.17861223220825195,0.234257
ARIMAX,3,2013,7.383846462514578,7.2688900343793295,0.24757695198059082,0.234856
ARIMAX,3,2014,8.57865036450464,7.339437473862428,0.38877367973327637,0.235692
ARIMAX,3,2015,8.974580086118658,7.005755173601736,0.27535414695739746,0.236144
ARIMAX,3,2016,7.888437070186669,7.209372017208505,0.4492206573486328,0.356397
ARIMAX,3,2017,8.280339577079515,7.301589347687204,0.24988055229187012,0.350193
ARIMAX,3,2018,7.755935639187829,7.367933905428402,0.2430567741394043,0.350651
ARIMAX,3,2019,8.935340611677379,7.436167057372529,0.14886260032653809,0.239386
ARIMAX,3,2020,6.962318260153343,7.547179679116434,0.22229290008544922,0.240642
ARIMAX,3,2021,7.812622033977193,7.553352581470381,0.5972154140472412,0.354709
ARIMAX,3,2022,8.570540370269171,7.820485310149384,0.9423718452453613,0.365584
ARIMAX,3,2023,8.1,7.291720603543461,0.20270395278930664,0.242645
ARIMAX,3,2024,7.281128211789584,7.427640676149396,0.24358868598937988,0.242799
ARIMAX,4,2004,7.77,7.276219699834363,0.24238109588623047,0.228223
ARIMAX,4,2005,7.96,6.9427128925451305,0.26479482650756836,0.228778
ARIMAX,4,2006,8.03864910059748,7.1330237452454615,0.30187273025512695,0.230541
